date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01,4,-3,0.0,8.7,2,71,03:25 PM,04:53 AM,08:26 AM,05:55 PM,-12,-5,0,-5,27,15,41,0.0,1022,4,10,241,16,21240
2015-01-02,6,0,0.0,8.7,2,78,04:11 PM,05:52 AM,08:26 AM,05:55 PM,-4,-1,3,-1,19,12,62,0.0,1026,6,10,291,11,21240
2015-01-03,6,1,0.0,3.5,1,85,05:02 PM,06:46 AM,08:26 AM,05:56 PM,0,-0,3,-0,15,65,81,1.9,1029,6,8,87,9,21240
2015-01-04,15,5,0.0,3.5,3,92,05:55 PM,07:37 AM,08:26 AM,05:57 PM,8,6,9,6,31,76,93,2.9,1013,15,9,229,18,21240
2015-01-05,2,-4,0.0,7.0,1,99,06:50 PM,08:22 AM,08:26 AM,05:58 PM,-8,-6,0,-6,37,13,57,0.1,1026,2,9,300,25,21240
2015-01-06,-1,-6,5.2,3.5,1,95,07:46 PM,09:03 AM,08:26 AM,05:59 PM,-9,-8,-4,-8,12,64,72,6.1,1024,-1,6,252,9,21240
2015-01-07,-6,-12,0.0,9.7,1,88,08:41 PM,09:39 AM,08:26 AM,06:00 PM,-12,-15,-7,-15,36,31,72,0.0,1022,-6,8,296,23,21240
2015-01-08,-9,-14,0.0,9.8,2,81,09:37 PM,10:12 AM,08:26 AM,06:01 PM,-15,-19,-11,-19,27,16,72,0.0,1031,-9,10,251,17,21240
2015-01-09,0,-6,0.0,9.8,1,74,10:32 PM,10:43 AM,08:26 AM,06:02 PM,-10,-11,-4,-11,30,38,64,0.0,1021,0,10,253,19,21240
2015-01-10,-4,-12,0.0,9.8,2,68,11:28 PM,11:13 AM,08:26 AM,06:03 PM,-13,-15,-8,-15,20,1,68,0.0,1034,-4,10,270,13,21240
2015-01-11,1,-7,0.0,9.8,2,61,No moonrise,11:43 AM,08:26 AM,06:04 PM,-7,-7,-3,-7,19,32,72,0.1,1036,1,10,176,10,21240
2015-01-12,2,0,0.0,4.9,1,54,12:23 AM,12:12 PM,08:25 AM,06:05 PM,-0,-3,1,-3,18,89,89,23.8,1026,2,5,188,10,21240
2015-01-13,-3,-6,0.5,9.8,2,47,01:20 AM,12:44 PM,08:25 AM,06:06 PM,-7,-10,-3,-10,27,29,77,0.6,1033,-3,10,63,18,21240
2015-01-14,-1,-6,1.2,4.9,1,41,02:17 AM,01:19 PM,08:25 AM,06:07 PM,-7,-8,-3,-8,17,83,74,1.5,1028,-1,6,64,12,21240
2015-01-15,3,-3,0.0,9.8,2,34,03:17 AM,01:58 PM,08:24 AM,06:08 PM,-5,-4,-0,-4,16,20,72,0.0,1020,3,10,289,10,21240
2015-01-16,6,-1,0.0,9.9,1,27,04:17 AM,02:42 PM,08:24 AM,06:09 PM,-4,-4,1,-4,31,17,68,0.0,1018,6,10,243,20,21240
2015-01-17,0,-4,0.0,9.9,1,20,05:18 AM,03:34 PM,08:24 AM,06:10 PM,-10,-7,-2,-7,21,22,55,0.0,1027,0,10,107,14,21240
2015-01-18,5,0,0.0,6.6,1,13,06:16 AM,04:33 PM,08:23 AM,06:11 PM,1,-2,2,-2,22,58,93,21.1,1014,5,9,216,12,21240
2015-01-19,6,1,0.0,9.9,1,7,07:12 AM,05:38 PM,08:23 AM,06:12 PM,-1,-1,3,-1,24,28,78,0.0,1014,6,10,277,14,21240
2015-01-20,7,1,0.0,9.9,2,0,08:04 AM,06:47 PM,08:22 AM,06:13 PM,-0,3,3,3,8,29,77,0.0,1015,7,10,144,4,21240
2015-01-21,1,-2,1.4,6.6,1,7,08:50 AM,07:59 PM,08:22 AM,06:14 PM,-2,-3,0,-3,13,65,86,8.6,1020,1,7,78,9,21240
2015-01-22,4,-3,0.0,9.9,1,14,09:33 AM,09:11 PM,08:21 AM,06:15 PM,-1,-3,1,-3,18,40,88,0.1,1025,4,9,278,11,21240
2015-01-23,4,-1,0.0,8.3,1,20,10:12 AM,10:22 PM,08:20 AM,06:17 PM,-1,-2,1,-2,13,46,83,6.2,1024,4,9,187,9,21240
2015-01-24,3,0,0.0,8.3,1,27,10:50 AM,11:32 PM,08:20 AM,06:18 PM,0,-3,2,-3,28,67,91,29.5,1003,3,9,206,18,21240
2015-01-25,8,-0,0.0,8.3,1,34,11:27 AM,No moonset,08:19 AM,06:19 PM,1,0,4,0,21,53,82,1.0,1010,8,8,219,12,21240
2015-01-26,1,-3,0.9,5.0,1,41,12:05 PM,12:39 AM,08:18 AM,06:20 PM,-1,-7,-0,-7,33,100,92,9.7,1009,1,4,46,24,21240
2015-01-27,-1,-4,0.1,10.0,1,48,12:44 PM,01:44 AM,08:18 AM,06:21 PM,-4,-9,-2,-9,35,75,86,0.6,1010,-1,6,333,24,21240
2015-01-28,-0,-7,0.0,10.1,2,54,01:26 PM,02:47 AM,08:17 AM,06:22 PM,-8,-12,-5,-12,35,10,75,0.0,1022,-0,10,320,22,21240
2015-01-29,1,-6,1.6,6.7,1,61,02:10 PM,03:46 AM,08:16 AM,06:23 PM,-7,-7,-2,-7,24,58,68,1.9,1023,1,9,184,15,21240
2015-01-30,2,-8,0.0,8.3,1,68,02:59 PM,04:42 AM,08:15 AM,06:25 PM,-5,-8,-1,-8,44,42,75,0.2,1017,2,9,301,29,21240
2015-01-31,-2,-9,0.0,10.1,2,75,03:50 PM,05:33 AM,08:14 AM,06:26 PM,-11,-13,-6,-13,31,17,69,0.0,1026,-2,10,303,21,21240
2015-02-01,3,-4,0.0,6.7,1,81,04:43 PM,06:19 AM,08:13 AM,06:27 PM,-5,-4,-0,-4,17,60,71,2.1,1022,3,9,196,10,21240
2015-02-02,8,-6,0.0,6.7,1,88,05:38 PM,07:01 AM,08:13 AM,06:28 PM,-1,-5,1,-5,44,77,86,14.8,1005,8,8,258,27,21240
2015-02-03,0,-6,0.0,10.2,1,95,06:34 PM,07:40 AM,08:12 AM,06:29 PM,-12,-9,-3,-9,22,17,52,0.0,1026,0,10,264,16,21240
2015-02-04,7,-2,0.0,10.2,2,98,07:30 PM,08:14 AM,08:11 AM,06:31 PM,-4,-2,2,-2,25,26,65,0.0,1021,7,10,183,15,21240
2015-02-05,-2,-7,0.0,10.0,1,92,08:25 PM,08:45 AM,08:10 AM,06:32 PM,-8,-10,-3,-10,39,22,67,0.0,1020,-2,8,320,28,21240
2015-02-06,2,-8,0.0,10.2,2,85,09:20 PM,09:16 AM,08:09 AM,06:33 PM,-14,-9,-3,-9,19,11,43,0.0,1025,2,10,264,14,21240
2015-02-07,6,-1,0.0,10.3,2,78,10:15 PM,09:45 AM,08:08 AM,06:34 PM,-7,-1,2,-1,17,28,53,0.0,1019,6,10,185,10,21240
2015-02-08,11,2,0.0,10.3,3,71,11:11 PM,10:15 AM,08:07 AM,06:35 PM,1,4,6,4,14,40,73,0.0,1012,11,10,154,7,21240
2015-02-09,3,-1,0.0,5.2,1,64,No moonrise,10:45 AM,08:06 AM,06:36 PM,-0,-3,2,-3,25,90,88,0.6,1012,3,8,46,17,21240
2015-02-10,2,-1,2.5,5.2,1,58,12:07 AM,11:18 AM,08:04 AM,06:38 PM,-3,-6,0,-6,33,85,82,2.9,1017,2,7,12,23,21240
2015-02-11,5,-3,0.0,10.4,2,51,01:04 AM,11:55 AM,08:03 AM,06:39 PM,-6,-4,0,-4,19,14,65,0.0,1017,5,10,199,13,21240
2015-02-12,5,-6,0.0,8.4,1,44,02:02 AM,12:35 PM,08:02 AM,06:40 PM,-5,-6,-0,-6,32,36,68,0.3,1012,5,9,277,23,21240
2015-02-13,-4,-10,0.0,10.4,2,37,03:01 AM,01:22 PM,08:01 AM,06:41 PM,-17,-14,-7,-14,26,14,44,0.0,1023,-4,10,293,21,21240
2015-02-14,4,-7,0.3,8.4,1,31,03:59 AM,02:15 PM,08:00 AM,06:42 PM,-13,-9,-2,-9,31,57,44,0.4,1009,4,9,225,22,21240
2015-02-15,-10,-13,0.0,10.8,2,24,04:55 AM,03:15 PM,07:59 AM,06:43 PM,-19,-24,-12,-24,54,13,57,0.0,1019,-10,9,310,42,21240
2015-02-16,-8,-15,3.6,7.0,1,17,05:48 AM,04:21 PM,07:57 AM,06:44 PM,-17,-19,-12,-19,19,58,68,4.2,1026,-8,7,265,14,21240
2015-02-17,-4,-10,8.9,10.9,1,10,06:37 AM,05:32 PM,07:56 AM,06:46 PM,-10,-14,-8,-14,14,66,88,10.5,1014,-4,7,198,9,21240
2015-02-18,-3,-10,0.3,8.5,1,3,07:23 AM,06:44 PM,07:55 AM,06:47 PM,-9,-12,-6,-12,21,49,80,0.8,1012,-3,8,211,12,21240
2015-02-19,-10,-14,0.0,8.5,1,3,08:04 AM,07:58 PM,07:54 AM,06:48 PM,-15,-22,-12,-22,40,49,78,0.1,1017,-10,9,290,25,21240
2015-02-20,-9,-19,0.0,11.0,2,10,08:44 AM,09:11 PM,07:52 AM,06:49 PM,-18,-23,-15,-23,26,17,79,0.0,1030,-9,10,266,16,21240
2015-02-21,-1,-14,0.0,7.0,1,17,09:23 AM,10:21 PM,07:51 AM,06:50 PM,-8,-14,-7,-14,29,75,93,20.1,1028,-1,7,184,18,21240
2015-02-22,2,1,0.0,5.5,1,24,10:02 AM,11:31 PM,07:50 AM,06:51 PM,1,-2,1,-2,12,100,98,10.0,1022,2,3,177,6,21240
2015-02-23,-4,-11,0.0,10.1,1,30,10:42 AM,No moonset,07:48 AM,06:52 PM,-8,-13,-5,-13,33,45,82,0.2,1029,-4,6,340,21,21240
2015-02-24,-6,-14,0.0,10.1,1,37,11:24 AM,12:36 AM,07:47 AM,06:53 PM,-12,-16,-10,-16,18,23,82,0.0,1023,-6,10,115,11,21240
2015-02-25,2,-8,0.0,11.1,2,44,12:09 PM,01:39 AM,07:46 AM,06:55 PM,-5,-6,-3,-6,16,30,85,0.0,1013,2,9,243,9,21240
2015-02-26,-0,-5,4.6,8.6,1,51,12:57 PM,02:36 AM,07:44 AM,06:56 PM,-4,-7,-3,-7,19,78,90,5.4,1015,-0,6,94,12,21240
2015-02-27,-3,-7,0.9,7.1,1,58,01:47 PM,03:30 AM,07:43 AM,06:57 PM,-7,-10,-5,-10,18,72,87,1.1,1030,-3,7,233,12,21240
2015-02-28,-3,-12,0.0,11.2,2,64,02:39 PM,04:17 AM,07:41 AM,06:58 PM,-12,-13,-8,-13,15,14,75,0.0,1042,-3,10,144,8,21240
2015-03-01,-1,-8,0.6,5.6,1,71,03:34 PM,05:01 AM,07:40 AM,06:59 PM,-5,-8,-4,-8,15,82,92,12.5,1034,-1,6,172,10,21240
2015-03-02,1,-4,0.0,10.2,1,78,04:28 PM,05:40 AM,07:39 AM,07:00 PM,-2,-6,-1,-6,28,44,90,0.1,1025,1,9,300,16,21240
2015-03-03,1,-6,0.1,5.8,1,85,05:24 PM,06:15 AM,07:37 AM,07:01 PM,-5,-8,-3,-8,24,74,86,4.0,1025,1,9,153,15,21240
2015-03-04,4,2,0.0,5.8,1,91,06:19 PM,06:48 AM,07:36 AM,07:02 PM,3,1,3,1,18,89,98,12.4,1013,4,8,183,9,21240
2015-03-05,-1,-6,20.7,5.8,1,98,07:14 PM,07:19 AM,07:34 AM,07:03 PM,-3,-9,-2,-9,30,93,93,39.4,1023,-1,5,307,20,21240
2015-03-06,-1,-15,0.0,11.6,2,95,08:09 PM,07:48 AM,07:33 AM,07:04 PM,-12,-16,-10,-16,18,1,81,0.1,1034,-1,10,225,10,21240
2015-03-07,3,-10,0.0,11.6,2,88,09:05 PM,08:18 AM,07:31 AM,07:05 PM,-5,-8,-3,-8,25,23,87,0.1,1025,3,10,217,13,21240
2015-03-08,7,2,0.0,11.6,2,82,10:01 PM,08:48 AM,07:30 AM,07:06 PM,2,0,4,0,21,39,90,0.0,1021,7,10,241,11,21240
2015-03-09,11,1,0.0,11.6,2,75,10:58 PM,09:21 AM,07:28 AM,07:07 PM,3,4,5,4,11,39,87,0.3,1023,11,9,121,5,21240
2015-03-10,11,3,0.0,8.8,2,68,11:55 PM,09:55 AM,07:26 AM,07:08 PM,2,5,7,5,21,57,73,1.1,1021,11,10,164,13,21240
2015-03-11,12,4,0.0,8.8,2,61,No moonrise,10:33 AM,07:25 AM,07:10 PM,3,6,8,6,21,58,74,0.1,1018,12,9,219,14,21240
2015-03-12,10,4,0.0,11.6,2,54,12:52 AM,11:17 AM,07:23 AM,07:11 PM,2,4,7,4,25,53,75,1.5,1016,10,9,204,16,21240
2015-03-13,9,3,0.0,8.8,2,48,01:49 AM,12:06 PM,07:22 AM,07:12 PM,1,3,6,3,25,65,74,1.6,1016,9,9,199,17,21240
2015-03-14,9,3,0.0,11.6,2,41,02:43 AM,01:01 PM,07:20 AM,07:13 PM,1,3,6,3,24,57,75,1.6,1015,9,9,198,16,21240
2015-03-15,10,4,0.0,11.6,2,34,03:36 AM,02:02 PM,07:19 AM,07:14 PM,3,4,7,4,22,58,78,0.2,1014,10,9,223,14,21240
2015-03-16,10,4,0.0,8.8,2,27,04:25 AM,03:08 PM,07:17 AM,07:15 PM,3,4,6,4,20,63,79,1.4,1017,10,9,194,13,21240
2015-03-17,10,3,0.0,8.8,2,21,05:11 AM,04:18 PM,07:15 AM,07:16 PM,2,4,6,4,17,59,75,0.6,1021,10,9,191,11,21240
2015-03-18,12,4,0.0,8.8,2,14,05:54 AM,05:30 PM,07:14 AM,07:17 PM,4,7,8,7,19,59,76,0.8,1019,12,9,186,12,21240
2015-03-19,8,2,0.0,11.6,3,7,06:34 AM,06:43 PM,07:12 AM,07:18 PM,-2,3,5,3,16,42,61,0.8,1025,8,10,106,10,21240
2015-03-20,2,1,0.0,6.0,1,0,07:14 AM,07:56 PM,07:11 AM,07:19 PM,0,-3,2,-3,24,97,90,19.6,1022,2,8,114,16,21240
2015-03-21,10,-1,0.0,10.2,2,7,07:53 AM,09:07 PM,07:09 AM,07:20 PM,3,2,4,2,14,45,89,0.1,1018,10,10,242,8,21240
2015-03-22,8,-0,0.0,11.6,2,13,08:34 AM,10:17 PM,07:07 AM,07:21 PM,-1,-1,4,-1,26,6,71,0.1,1021,8,10,337,16,21240
2015-03-23,7,-3,0.0,11.6,2,20,09:17 AM,11:24 PM,07:06 AM,07:22 PM,-8,-2,2,-2,18,42,50,0.0,1025,7,10,35,12,21240
2015-03-24,6,1,0.0,8.8,1,27,10:02 AM,No moonset,07:04 AM,07:23 PM,-5,0,3,0,11,47,58,0.0,1027,6,10,69,8,21240
2015-03-25,7,1,0.0,6.1,1,34,10:50 AM,12:25 AM,07:03 AM,07:24 PM,-1,1,4,1,16,81,69,0.2,1026,7,10,148,10,21240
2015-03-26,20,8,0.0,7.5,3,40,11:41 AM,01:22 AM,07:01 AM,07:25 PM,11,11,13,11,30,83,90,7.3,1010,20,10,224,17,21240
2015-03-27,8,4,0.0,6.3,2,47,12:33 PM,02:13 AM,06:59 AM,07:26 PM,2,2,6,2,23,84,78,16.6,1009,8,9,260,16,21240
2015-03-28,2,-3,0.0,10.3,1,54,01:28 PM,02:59 AM,06:58 AM,07:27 PM,-8,-7,-0,-7,37,52,57,0.2,1016,2,8,317,27,21240
2015-03-29,8,-4,0.0,11.6,2,61,02:22 PM,03:40 AM,06:56 AM,07:28 PM,-11,-4,1,-4,24,6,43,0.0,1026,8,10,271,16,21240
2015-03-30,12,3,0.0,10.3,2,67,03:18 PM,04:16 AM,06:55 AM,07:29 PM,0,3,7,3,34,49,64,2.2,1014,12,10,250,21,21240
2015-03-31,16,4,0.0,11.6,3,74,04:13 PM,04:49 AM,06:53 AM,07:30 PM,4,6,8,6,32,20,75,11.9,1010,16,9,241,18,21240
2015-04-01,12,2,0.0,11.6,3,81,05:08 PM,05:21 AM,06:52 AM,07:31 PM,0,3,6,3,22,6,66,0.0,1020,12,10,269,14,21240
2015-04-02,17,4,0.0,9.0,3,88,06:03 PM,05:51 AM,06:50 AM,07:31 PM,5,9,11,9,39,36,68,0.2,1021,17,9,196,23,21240
2015-04-03,18,15,0.0,7.7,4,95,06:59 PM,06:20 AM,06:48 AM,07:32 PM,14,15,16,15,37,67,88,16.8,1010,18,8,218,19,21240
2015-04-04,11,7,0.0,11.6,3,100,07:55 PM,06:51 AM,06:47 AM,07:33 PM,3,7,10,7,46,16,63,6.8,1015,11,10,300,29,21240
2015-04-05,16,5,0.0,11.6,4,92,08:52 PM,07:23 AM,06:45 AM,07:34 PM,2,7,10,7,33,9,58,0.0,1024,16,10,219,20,21240
2015-04-06,20,7,0.0,11.6,5,85,09:50 PM,07:57 AM,06:44 AM,07:35 PM,7,12,14,12,28,8,67,0.0,1023,20,10,195,16,21240
2015-04-07,22,12,0.0,9.0,4,78,10:47 PM,08:34 AM,06:42 AM,07:36 PM,13,15,17,15,25,57,84,5.7,1021,22,10,170,15,21240
2015-04-08,9,5,0.0,6.5,2,72,11:44 PM,09:16 AM,06:41 AM,07:37 PM,6,4,7,4,26,98,90,3.9,1024,9,7,65,19,21240
2015-04-09,8,5,0.0,6.5,2,65,No moonrise,10:02 AM,06:39 AM,07:38 PM,4,3,6,3,18,93,87,0.9,1024,8,10,83,13,21240
2015-04-10,18,6,0.0,9.1,3,58,12:38 AM,10:54 AM,06:37 AM,07:39 PM,10,10,12,10,20,68,90,8.6,1014,18,9,162,13,21240
2015-04-11,15,9,0.0,11.6,4,51,01:31 AM,11:52 AM,06:36 AM,07:40 PM,5,10,12,10,32,13,67,0.0,1019,15,10,312,19,21240
2015-04-12,17,8,0.0,11.6,4,44,02:19 AM,12:54 PM,06:34 AM,07:41 PM,4,11,12,11,16,5,59,0.0,1026,17,10,191,10,21240
2015-04-13,16,9,0.0,9.1,3,38,03:05 AM,02:00 PM,06:33 AM,07:42 PM,7,11,13,11,20,56,71,1.0,1019,16,9,187,12,21240
2015-04-14,17,9,0.0,9.1,3,31,03:47 AM,03:08 PM,06:31 AM,07:43 PM,8,12,13,12,20,53,73,0.7,1020,17,9,158,12,21240
2015-04-15,16,10,0.0,11.6,3,24,04:27 AM,04:18 PM,06:30 AM,07:44 PM,8,11,13,11,23,58,77,1.7,1021,16,10,146,15,21240
2015-04-16,15,10,0.0,11.6,4,17,05:06 AM,05:30 PM,06:29 AM,07:45 PM,7,11,12,11,26,31,70,0.0,1028,15,10,105,14,21240
2015-04-17,22,13,0.0,11.6,4,11,05:45 AM,06:41 PM,06:27 AM,07:46 PM,14,16,18,16,14,52,82,13.8,1018,22,8,208,9,21240
2015-04-18,25,14,0.0,11.6,5,4,06:24 AM,07:53 PM,06:26 AM,07:47 PM,11,18,19,18,16,9,65,0.8,1016,25,10,154,8,21240
2015-04-19,17,11,0.0,10.4,3,3,07:06 AM,09:02 PM,06:24 AM,07:48 PM,8,12,14,12,44,39,67,2.2,1019,17,9,87,28,21240
2015-04-20,23,14,0.0,11.6,5,10,07:51 AM,10:07 PM,06:23 AM,07:49 PM,15,18,19,18,37,56,84,44.6,1004,23,8,172,23,21240
2015-04-21,16,12,0.0,10.4,3,16,08:38 AM,11:09 PM,06:21 AM,07:50 PM,8,13,14,13,27,35,67,1.4,1007,16,10,288,18,21240
2015-04-22,18,8,0.0,10.4,3,23,09:30 AM,No moonset,06:20 AM,07:51 PM,6,10,12,10,31,37,67,4.0,1007,18,10,251,18,21240
2015-04-23,11,4,0.0,7.9,2,30,10:23 AM,12:04 AM,06:19 AM,07:52 PM,0,4,7,4,32,40,61,0.1,1011,11,10,298,21,21240
2015-04-24,13,2,0.0,11.6,3,37,11:18 AM,12:53 AM,06:17 AM,07:53 PM,-2,3,7,3,32,5,54,0.0,1015,13,10,315,21,21240
2015-04-25,12,4,0.0,9.1,2,44,12:14 PM,01:37 AM,06:16 AM,07:54 PM,0,6,7,6,12,57,62,3.9,1012,12,10,201,8,21240
2015-04-26,15,6,0.0,11.6,4,50,01:10 PM,02:15 AM,06:15 AM,07:55 PM,4,9,10,9,18,51,67,2.1,1006,15,10,135,11,21240
2015-04-27,13,9,0.0,11.6,4,57,02:05 PM,02:50 AM,06:13 AM,07:56 PM,5,10,12,10,19,31,65,0.1,1009,13,10,229,13,21240
2015-04-28,18,11,0.0,10.4,4,64,03:00 PM,03:22 AM,06:12 AM,07:57 PM,10,14,15,14,20,45,74,1.8,1015,18,9,187,12,21240
2015-04-29,23,10,0.0,11.6,5,71,03:56 PM,03:53 AM,06:11 AM,07:58 PM,9,15,16,15,17,9,66,0.0,1008,23,10,259,9,21240
2015-04-30,19,13,0.0,8.0,4,77,04:51 PM,04:22 AM,06:10 AM,07:59 PM,11,15,15,15,17,47,74,6.1,1006,19,10,131,10,21240
2015-05-01,15,10,0.0,9.3,3,84,05:47 PM,04:52 AM,06:08 AM,08:00 PM,8,11,12,11,15,54,77,1.5,1013,15,8,55,11,21240
2015-05-02,21,9,0.0,11.6,5,91,06:44 PM,05:23 AM,06:07 AM,08:01 PM,9,15,16,15,10,26,69,0.4,1016,21,10,156,6,21240
2015-05-03,23,15,0.0,11.6,6,98,07:42 PM,05:57 AM,06:06 AM,08:02 PM,10,19,20,19,15,23,57,0.0,1019,23,10,182,8,21240
2015-05-04,27,15,0.0,11.6,6,95,08:40 PM,06:33 AM,06:05 AM,08:02 PM,12,20,20,20,30,14,59,0.1,1022,27,10,205,16,21240
2015-05-05,26,16,0.0,11.6,5,89,09:39 PM,07:14 AM,06:04 AM,08:03 PM,16,21,21,21,16,27,73,8.5,1023,26,9,231,9,21240
2015-05-06,25,16,0.0,11.6,5,82,10:35 PM,07:59 AM,06:03 AM,08:04 PM,16,20,21,20,19,18,79,3.9,1023,25,10,133,12,21240
2015-05-07,25,14,0.0,11.6,5,75,11:29 PM,08:50 AM,06:02 AM,08:05 PM,15,19,19,19,14,18,77,1.8,1022,25,10,122,8,21240
2015-05-08,25,16,0.0,11.6,6,68,No moonrise,09:47 AM,06:01 AM,08:06 PM,16,21,21,21,16,10,76,0.0,1020,25,10,154,10,21240
2015-05-09,25,16,0.0,12.2,5,62,12:18 AM,10:47 AM,06:00 AM,08:07 PM,17,20,21,20,13,39,86,0.6,1023,25,7,143,8,21240
2015-05-10,26,17,0.0,13.4,5,55,01:04 AM,11:51 AM,05:59 AM,08:08 PM,18,22,22,21,18,36,83,0.6,1022,26,9,178,11,21240
2015-05-11,26,18,0.0,14.5,6,48,01:47 AM,12:57 PM,05:58 AM,08:09 PM,19,23,23,22,12,29,83,0.0,1017,26,9,182,8,21240
2015-05-12,29,19,0.0,14.5,7,41,02:26 AM,02:04 PM,05:57 AM,08:10 PM,16,24,24,23,30,17,65,0.0,1013,29,10,253,18,21240
2015-05-13,19,12,0.0,13.4,4,35,03:03 AM,03:13 PM,05:56 AM,08:11 PM,8,14,15,14,34,25,60,0.0,1022,19,10,320,23,21240
2015-05-14,20,9,0.0,14.5,5,28,03:41 AM,04:22 PM,05:55 AM,08:12 PM,6,13,14,13,20,10,58,0.0,1029,20,10,180,12,21240
2015-05-15,22,12,0.0,14.5,5,21,04:18 AM,05:32 PM,05:54 AM,08:13 PM,10,16,17,16,24,20,66,0.0,1025,22,10,180,15,21240
2015-05-16,28,16,0.0,13.4,5,14,04:58 AM,06:40 PM,05:53 AM,08:14 PM,18,23,23,22,21,45,79,3.9,1021,28,9,197,12,21240
2015-05-17,26,19,0.0,12.4,5,7,05:40 AM,07:48 PM,05:52 AM,08:15 PM,19,23,23,22,13,66,86,37.5,1021,26,7,201,7,21240
2015-05-18,28,20,0.0,14.5,6,1,06:26 AM,08:51 PM,05:51 AM,08:15 PM,20,25,25,24,13,38,80,19.0,1018,28,8,148,7,21240
2015-05-19,28,19,0.0,13.4,5,6,07:16 AM,09:51 PM,05:50 AM,08:16 PM,19,24,24,23,15,43,78,1.6,1013,28,8,267,9,21240
2015-05-20,19,13,0.0,14.5,5,13,08:09 AM,10:44 PM,05:50 AM,08:17 PM,8,15,16,15,29,7,62,0.0,1015,19,10,251,20,21240
2015-05-21,13,10,0.0,10.2,3,20,09:05 AM,11:31 PM,05:49 AM,08:18 PM,7,10,11,10,17,73,76,1.0,1015,13,7,131,10,21240
2015-05-22,22,9,0.0,14.5,5,26,10:01 AM,No moonset,05:48 AM,08:19 PM,8,15,16,15,34,9,62,0.0,1018,22,10,297,21,21240
2015-05-23,23,9,0.0,14.5,5,33,10:58 AM,12:12 AM,05:48 AM,08:20 PM,4,14,15,14,19,6,50,0.0,1029,23,10,181,11,21240
2015-05-24,26,12,0.0,14.5,6,40,11:55 AM,12:49 AM,05:47 AM,08:21 PM,12,18,19,18,18,7,68,0.0,1027,26,10,183,11,21240
2015-05-25,27,16,0.0,14.5,6,47,12:50 PM,01:23 AM,05:46 AM,08:21 PM,16,22,22,21,31,13,71,0.0,1024,27,10,190,19,21240
2015-05-26,28,17,0.0,14.5,6,54,01:46 PM,01:54 AM,05:46 AM,08:22 PM,18,23,23,22,29,22,78,0.0,1022,28,10,188,18,21240
2015-05-27,29,20,0.0,13.4,6,60,02:41 PM,02:23 AM,05:45 AM,08:23 PM,20,25,25,24,28,30,82,5.4,1021,29,10,197,17,21240
2015-05-28,30,19,0.0,14.5,6,67,03:37 PM,02:53 AM,05:45 AM,08:24 PM,19,26,26,24,13,18,76,2.0,1021,30,10,190,7,21240
2015-05-29,27,19,0.0,14.5,5,74,04:33 PM,03:24 AM,05:44 AM,08:24 PM,19,24,24,23,21,14,79,4.7,1023,27,9,118,13,21240
2015-05-30,29,19,0.0,14.5,7,81,05:31 PM,03:56 AM,05:44 AM,08:25 PM,19,25,25,23,27,13,78,0.1,1020,29,10,183,17,21240
2015-05-31,30,20,0.0,14.5,6,87,06:29 PM,04:30 AM,05:43 AM,08:26 PM,19,26,26,24,27,14,76,2.9,1017,30,10,189,17,21240
2015-06-01,27,19,0.0,13.5,5,94,07:29 PM,05:10 AM,05:43 AM,08:27 PM,20,25,25,23,18,54,83,35.1,1016,27,7,158,11,21240
2015-06-02,15,14,0.0,9.3,3,100,08:27 PM,05:54 AM,05:42 AM,08:27 PM,14,14,15,14,24,100,93,4.6,1018,15,7,37,17,21240
2015-06-03,17,13,0.0,9.3,4,92,09:23 PM,06:43 AM,05:42 AM,08:28 PM,13,14,15,14,21,100,85,3.8,1021,17,4,64,15,21240
2015-06-04,18,14,0.0,9.3,4,86,10:15 PM,07:39 AM,05:42 AM,08:29 PM,13,14,15,14,21,98,88,3.9,1022,18,4,58,14,21240
2015-06-05,23,14,0.0,11.4,4,79,11:04 PM,08:39 AM,05:41 AM,08:29 PM,15,18,19,18,13,77,86,1.0,1017,23,8,91,9,21240
2015-06-06,25,17,0.0,14.5,5,72,11:48 PM,09:43 AM,05:41 AM,08:30 PM,17,21,21,20,20,26,80,8.1,1014,25,9,180,13,21240
2015-06-07,24,17,0.0,14.5,6,65,No moonrise,10:49 AM,05:41 AM,08:30 PM,15,20,21,20,23,47,76,0.1,1020,24,10,157,15,21240
2015-06-08,28,17,0.0,14.5,5,58,12:28 AM,11:57 AM,05:41 AM,08:31 PM,17,24,24,22,34,19,74,7.5,1013,28,9,191,22,21240
2015-06-09,28,20,0.0,14.5,6,52,01:06 AM,01:04 PM,05:40 AM,08:32 PM,17,24,24,23,26,33,70,1.7,1007,28,10,252,16,21240
2015-06-10,27,18,0.0,14.5,6,45,01:42 AM,02:11 PM,05:40 AM,08:32 PM,16,23,23,22,18,4,67,0.0,1012,27,10,212,10,21240
2015-06-11,31,19,0.0,14.5,7,38,02:18 AM,03:19 PM,05:40 AM,08:33 PM,18,26,26,25,21,6,65,0.0,1013,31,10,198,12,21240
